"","substanceBXH","geneSymbol","LocusLinkID","moduleColor","GS.weight","p.GS.weight","MM.magenta","p.MM.magenta","MM.purple","p.MM.purple","MM.midnightblue","p.MM.midnightblue","MM.green","p.MM.green","MM.black","p.MM.black","MM.turquoise","p.MM.turquoise","MM.cyan","p.MM.cyan","MM.blue","p.MM.blue","MM.grey60","p.MM.grey60","MM.lightcyan","p.MM.lightcyan","MM.royalblue","p.MM.royalblue","MM.grey","p.MM.grey","MM.darkgreen","p.MM.darkgreen","MM.pink","p.MM.pink","MM.salmon","p.MM.salmon","MM.greenyellow","p.MM.greenyellow","MM.lightgreen","p.MM.lightgreen","MM.darkred","p.MM.darkred","MM.brown","p.MM.brown"
"MMT00017112","MMT00017112","BC029892",268449,"pink",0.105079398222467,0.226918624351621,0.0287517072488334,0.741569866163515,0.174709174901876,0.043485801898688,0.109130674623932,0.209407528679417,0.127253621831199,0.142858100115694,-0.272004016408832,0.00147609885405,-0.851540388114676,7.81168738503284e-39,0.346351861156441,4.14271808684318e-05,-0.172350113509348,0.0464443003250882,-0.0484072772208761,0.578600057003265,0.363979416927916,1.53828997049063e-05,-0.593516284710817,4.11154034028669e-14,0.218029742137736,0.0113817430847687,0.0363156015380811,0.676983794020511,0.858230336319162,4.68968261676925e-40,0.0648819519973499,0.456385544323217,0.584215031521626,1.26264916316288e-13,-0.00632656716342264,0.942164282398299,0.152746692260492,0.0780760507102428,-0.553288282286353,4.12341575091195e-12
"MMT00066463","MMT00066463","1700003H21Rik",69352,"pink",-0.103458672656566,0.234205273561205,-0.028245008279892,0.745967491173581,0.0339549290453603,0.696916174382741,-0.0302718090476783,0.72842743724724,-0.01343136033578,0.877586435903443,-0.165869769867929,0.0554436992220575,-0.517030651722253,1.59646031080564e-10,0.188209340758593,0.0294231388424786,-0.186801709890201,0.0306807737545524,-0.0274573022141796,0.752820194194777,0.249319594617178,0.00367176851183971,-0.384915950430093,4.38630847214081e-06,0.132988537997916,0.125561043431428,0.100892463899573,0.246075115114472,0.573128954349063,4.59421995899557e-13,-0.0818930109513708,0.346868842635709,0.397085851237803,2.03075060918706e-06,-0.185152453674592,0.0322120614236386,0.182616620947889,0.034692575167528,-0.370299769076483,1.06289843728843e-05
"MMT00021087","MMT00021087","9530019H02Rik",77407,"pink",-0.101437216496281,0.243521183311409,-0.100039847072709,0.250109541941242,-0.0552084614736223,0.526354773934522,-0.12482079919644,0.150719493438709,-0.127786179837751,0.141179467525294,0.00455553708230345,0.958337162136578,-0.159058571280315,0.0664033800871865,-0.0701933230341582,0.42028393831036,-0.183860644491168,0.0334562422312881,-0.144888720058927,0.0948558782810878,0.0898326406155126,0.301962345542222,-0.041063330837585,0.637577971636818,0.0499697111029062,0.566387157211146,-0.0858598727440997,0.323931297608999,0.288381032073323,0.000727340439940708,-0.0496239017108049,0.569079645012748,0.125760444624168,0.147645364644656,-0.0679679535575406,0.435203854732584,0.0516630051428394,0.553291059452955,-0.199950023943465,0.0205393406939773
"MMT00003214","MMT00003214","4933434L15Rik",67553,"pink",0.0948879761099246,0.275457758692322,0.144769816651901,0.095130149214195,0.331045766155086,9.34567416459535e-05,0.0654767233568999,0.452259142235806,0.203653781249123,0.0182667115716968,-0.0189692926731307,0.827781465050598,-0.460762905881347,2.11729181759471e-08,-0.166047261228836,0.0551793483449439,-0.505521427076876,4.66852345849467e-10,-0.0877238581857601,0.313498601184604,0.210600763154904,0.0145859516532235,0.019580561147092,0.822322052054722,0.0420024926585679,0.629897171070019,0.0322003868518072,0.711866780168632,0.688464280422008,3.84950331820303e-20,-0.0182305470109251,0.834390384591638,0.198568814498753,0.0214471771181345,-0.0221815913912621,0.799189489727652,0.158175779330013,0.0679449083937768,-0.219665576290577,0.0107655518247753
"MMT00069919","MMT00069919",NA,NA,"pink",-0.0929854575220241,0.285242111861658,-0.0981413549238641,0.259256261977554,0.0994712895374313,0.252825099529433,-0.0279865988820536,0.748213382584478,0.11950743652203,0.169016001031877,-0.0891346671024645,0.305749331990323,-0.610373060540161,4.89685517148708e-15,0.0569074146473745,0.513686066314473,-0.390742888451007,3.04529203778068e-06,-0.189631884427701,0.0281969907296203,0.336281159320532,7.10934264811821e-05,-0.37688853153707,7.16978228873237e-06,0.277527345733256,0.00116820221229742,0.020539723466028,0.813772711689282,0.890109755202409,6.95005538784484e-47,-0.144071333090163,0.0967540220810933,0.304408876036551,0.000348853855871078,0.0500858770748779,0.565484041243662,0.0899780967550038,0.301177048528091,-0.525019015818807,7.40137927911881e-11
"MMT00031477","MMT00031477",NA,381346,"pink",-0.0925013939859334,0.287768197930495,-0.13998922676313,0.106686941560422,0.0879197126739257,0.312415242806214,-0.0585621356792211,0.501499759559888,0.0846125150838963,0.331036165825303,-0.0355685183680554,0.683268449709871,-0.61079185593952,4.63722407134313e-15,-0.0479639278498601,0.582087685139893,-0.508837337790011,3.44104826255887e-10,-0.180901326712881,0.0364603529436036,0.244294291026173,0.00444602953897511,-0.18355435533302,0.0337571270590483,0.133517093031411,0.124051844082866,0.0308256457588698,0.723658416872101,0.924900928141476,2.73542091374086e-57,-0.0917566795687286,0.291683539014781,0.421972948848964,3.81142827884918e-07,-0.0224855461885826,0.796497152674344,0.0616104240427707,0.479452887718351,-0.43240161712111,1.81477313109943e-07
"MMT00009113","MMT00009113","Grcc3f",14792,"pink",0.0912374196949006,0.294434398152611,0.302844286183973,0.000375496764998895,0.0610012165961554,0.483816768459315,0.280837928462621,0.00101302063253784,0.00784239064420255,0.928340371837606,0.0988317667485235,0.255903791359656,0.549524779837902,6.15216719703726e-12,-0.239371220060361,0.00534323044098363,0.305392133470183,0.00033301636674133,0.0340112034283447,0.696438539524391,-0.351400708889495,3.13797538833261e-05,0.348020839496258,3.7812441518434e-05,-0.208457993383859,0.0156453888194444,-0.180097838896151,0.0373141705407181,-0.646160678272629,3.42332230789553e-17,-0.0478306815665022,0.583137767217239,-0.505622966504098,4.62533862946132e-10,0.0156642768867421,0.857435715989148,-0.0859237311714538,0.323570226273126,0.383864838612316,4.68127706094929e-06
"MMT00077412","MMT00077412","2010107E04Rik",70257,"pink",0.0898950656911609,0.301625156571251,0.0791009229232171,0.363611224795118,0.19669704466001,0.022732424255927,0.111573860905028,0.199326723997717,0.054286601240864,0.533294308032579,0.0126801810694044,0.884383707840259,-0.436669695447865,1.32978189079526e-07,-0.259473028792709,0.00246580484491225,-0.572061618421295,5.1893454794158e-13,-0.152041273873075,0.0794773457355976,0.254503065958825,0.00300223103862046,0.0797053940613884,0.359944860253685,0.060972587273542,0.484022369023759,0.0345817825388825,0.691602435111075,0.759785503072206,1.89534358867338e-26,-0.0527143236437045,0.545234572047542,0.117572017170893,0.176074415649978,-0.00797834806725666,0.927101458510334,0.0620831698090446,0.476081197673394,-0.273511732126469,0.00138544402542379
"MMT00015441","MMT00015441",NA,NA,"pink",-0.0874363025483853,0.315093622782733,-0.120183160962449,0.166601747091917,0.0274730856678431,0.752682693710201,0.00378196874394869,0.965407028497319,0.0463162778105866,0.595133301598777,-0.0935292486833218,0.282422067420702,-0.600430698522864,1.7438456064889e-14,0.111007258837297,0.201632756001982,-0.282660569811926,0.000935870558560305,-0.186542272926376,0.0309174770355609,0.283995680184467,0.000882813540502035,-0.403683979289522,1.32039307676591e-06,0.185826488738039,0.0315785897718646,0.0843828042594713,0.332355366994308,0.834628172522215,5.37736604501732e-36,-0.120478998231985,0.165552872235851,0.303497417571682,0.000364154061424761,0.113489743693943,0.191670418888432,-0.00619002044035425,0.943410460441475,-0.521027419462663,1.08946135734635e-10
"MMT00013996","MMT00013996",NA,382759,"pink",-0.0869008980195299,0.318077439618318,-0.0932182871231151,0.284032385784915,0.0518133579446113,0.552135346978306,0.0266581527705131,0.759792179146247,0.0582921153799822,0.503477955593264,-0.141702513448056,0.10242488278767,-0.643535234230913,5.0384629456224e-17,0.129144749859123,0.136965138998288,-0.307262122592953,0.000304716298196623,-0.205349977806699,0.0173007837501506,0.31689252658793,0.00019106421817182,-0.443329082902229,8.11604149410072e-08,0.178319781882165,0.0392635493096196,-0.0094755029889872,0.913470825141458,0.87627389124704,1.08947470019124e-43,-0.105931775654363,0.223151200118246,0.329120520051603,0.000103218191333927,0.100697303511229,0.246994574112069,0.0461533109976567,0.596430764191212,-0.575214813630827,3.61640557013318e-13
"MMT00024005","MMT00024005","BC019537",228993,"pink",0.0842704320928622,0.333001927722563,0.0933275762866869,0.283465731630553,-0.0458281283681337,0.599023508353781,-0.0141942984914916,0.870691884169655,-0.108793134302334,0.210828445940089,0.206642914632059,0.0165945445351274,0.711485682941505,5.74433574890538e-22,-0.19230179095618,0.0260129688596255,0.305663530199535,0.000328763564750832,0.064435840491219,0.459494257760074,-0.352396483690351,2.96902029616228e-05,0.410561480524571,8.34682192319448e-07,-0.233042898595255,0.0067322021032977,-0.105854222811393,0.223492135056176,-0.82704939237677,7.94678519680357e-35,-0.0175373904412753,0.840602000844922,-0.538722923034672,1.88772205541243e-11,0.0697115805388865,0.423488327385867,-0.175171571784559,0.042924758323689,0.482900709064608,3.43692323612995e-09
"MMT00015515","MMT00015515",NA,NA,"pink",-0.0839029306824532,0.335122037734519,-0.143260117999045,0.0986674025829235,0.0853852257445672,0.326623196880777,-0.0858859794078439,0.323783652734646,0.10602625639554,0.222736344689254,-0.0612275957769768,0.482192684322181,-0.558554459512639,2.33575741118467e-12,-0.0435948616956639,0.616964501828485,-0.386918009537178,3.87250356233818e-06,-0.21411197719853,0.0129848491155957,0.134899867409832,0.120169749072892,-0.19834674641862,0.0215963141143932,0.178244438356285,0.0393480056359013,-0.0926823116380859,0.286822338624169,0.843498318140025,1.92361240010619e-37,-0.0510674300170401,0.55788053140652,0.434128032332091,1.60111169049757e-07,-0.0545114820224669,0.531597253965346,0.066943014606923,0.442175879383274,-0.413460334214067,6.85846943339082e-07
"MMT00077934","MMT00077934","Rpl31",114641,"pink",-0.0824437387427272,0.343624684340515,-0.102177530146806,0.240080013493846,0.0908635642870538,0.296425565412663,-0.0618506192303346,0.477738173792531,0.137904974625033,0.11205776335651,-0.124261025478697,0.152573623873089,-0.574158986549865,4.08299384830449e-13,-0.115577620023124,0.183572798802449,-0.507435391471562,3.91633269613237e-10,-0.315131042699677,0.000208339934192047,0.221037006516575,0.0102717498407497,-0.275582814424201,0.00126918301830822,0.159529348641798,0.0655930266559516,0.0309764585792509,0.722361612271176,0.936783067737409,4.68911284882706e-62,-0.0501867266706787,0.564700555361324,0.337231378552073,6.76147418341159e-05,0.0351331267011193,0.686941143936991,0.0645363905146888,0.458792556616476,-0.533545288392451,3.18612150656407e-11
"MMT00019997","MMT00019997","Rpl15",66480,"pink",-0.0817306133212627,0.347829141737552,-0.115916669155632,0.182281835429348,0.175964742807334,0.0419764639513712,0.0273739101193036,0.75354680849327,0.102611690538925,0.238077757937044,-0.255727158041973,0.00286114781862929,-0.73369600426872,6.60265775858099e-24,0.153988677457946,0.0756572561548832,-0.323391829501521,0.00013818321980864,-0.170593449367454,0.0487545484086546,0.367059262107127,1.28595832111518e-05,-0.42189475830155,3.83233373769999e-07,0.131015145609935,0.131320953567315,-0.0143361848420554,0.869410734271813,0.932745654353059,2.44150826506788e-60,0.00515674456763041,0.952844759985972,0.472746065884382,8.04139158197360e-09,0.00776538368474517,0.929042174876105,0.105767324128651,0.223874593230579,-0.573927696041558,4.19274531150536e-13
"MMT00078676","MMT00078676",NA,NA,"pink",0.0817087234029385,0.347958710173467,0.0074027180155698,0.932348053626709,0.162055745637429,0.0613809200490006,0.14374926244293,0.0975101353367606,0.0811728150354591,0.351140259762267,-0.291648435041482,0.000628311419377008,-0.866620425993169,1.11564529769281e-41,0.425325574715349,3.01067239616612e-07,-0.106190035366436,0.222018501233116,-0.0297928293001074,0.732560278218372,0.384301925272119,4.55640805165152e-06,-0.674352066846465,4.20162242472187e-19,0.22826101680994,0.00798572284537318,0.0662555015615143,0.446887791765118,0.829210621216151,3.73703409937747e-35,0.0665672951056555,0.444747404949428,0.633898951690079,2.01668477921417e-16,-0.0651217557301861,0.454719322706771,0.1757305473929,0.0422546206681827,-0.57187714599484,5.29951792234579e-13
"MMT00004703","MMT00004703",NA,NA,"pink",-0.0813899417594883,0.349849044762489,-0.0915452601225907,0.292801498236029,0.136766491063204,0.115079230506041,-0.0502041087274327,0.56456556886102,0.145064506738732,0.094451544301224,-0.0595822416912028,0.494063236363218,-0.454239300081251,3.53161761424051e-08,-0.110763629692236,0.202630200189556,-0.479515021848301,4.57711867098438e-09,-0.21305715243207,0.0134488658176859,0.249077507802743,0.00370608904636811,-0.212775309166393,0.0135752747747209,0.0324372991283543,0.709841472550188,0.0640246719030898,0.462369823529695,0.785205136320576,2.94338810629448e-29,-0.0543369887523019,0.532913825385905,0.246530482027745,0.00408504467689711,0.0208826153206079,0.81072165796519,0.21048469112279,0.0146416960468018,-0.403583404961472,1.32917803669135e-06
"MMT00059941","MMT00059941","Dmp1",13406,"pink",-0.0805229488335509,0.355022712968528,-0.182730394068915,0.0345779253963727,-0.141778651781209,0.102238631660724,-0.0632264419127357,0.467980592104838,-0.131365892334991,0.130282663929821,0.042517700211585,0.625700293441855,-0.399087080306672,1.78392566507156e-06,0.105970938993791,0.22297917156166,-0.230226579104955,0.00744741795097937,-0.0985244342299703,0.257392427346165,0.248034744556606,0.00385723991673926,-0.248799527476402,0.00374585356604442,0.330942007412734,9.39600442573693e-05,0.0247075534285284,0.776889892954974,0.508708428974451,3.4823142845047e-10,0.00991740486302118,0.909452217239084,0.30282238280048,0.000375882751069869,-0.0527281806923816,0.545128768009307,0.222064833528409,0.00991484272825861,-0.337070214508594,6.81933131816103e-05
"MMT00019020","MMT00019020","Cox7b",66142,"pink",0.0799474885937065,0.35848291726664,0.00344001024297573,0.968533176595368,0.10114028162341,0.244910993691333,0.151545090147715,0.0804750579290765,-0.0319990904736465,0.713589197051863,0.072284329662478,0.406539420362453,-0.46689580016001,1.2960319014482e-08,-0.184455078659702,0.0328787660320025,-0.561747376271419,1.6468357124841e-12,-0.0795488352648818,0.360892243934962,0.272810913588386,0.00142693150217132,0.0235151791413718,0.787394940042036,0.073714354023895,0.39729427385116,0.0588940819198266,0.499073474734699,0.744010236203492,7.10563411167732e-25,-0.0840602021654292,0.33421369102291,0.239537006689451,0.00531056516406762,-0.0851723348583739,0.327835233760216,0.0940958839971132,0.279503500861828,-0.257021991917096,0.00271844867948815
"MMT00017766","MMT00017766",NA,NA,"pink",-0.0789219438307423,0.364701221894604,-0.0562765102055527,0.518372196952641,0.0736411310542837,0.397764595599428,-0.0389359251121037,0.655118569757923,0.120244168302045,0.166385045703797,-0.0497402364329092,0.56817318324359,-0.574998092760732,3.70774714802544e-13,-0.00731111516081577,0.933183244182415,-0.41200334499422,7.57175802217849e-07,-0.24420870243618,0.0044603968635373,0.268090789178484,0.001737158734634,-0.35758520078013,2.21847990452503e-05,0.160858577000869,0.0633484326156415,-0.0390708434527861,0.654000423047251,0.879177863077175,2.50817203703762e-44,-0.132437029106485,0.127150821573443,0.245040434715006,0.004322523600721,0.0941314846041753,0.279320812195362,0.0600746822259127,0.490494355396986,-0.534778713649481,2.81487115461347e-11
"MMT00054521","MMT00054521",NA,227045,"pink",-0.0771787096489715,0.375422954180395,-0.12095484068602,0.163876115356519,0.017325108341819,0.842506317191403,0.0334560632673867,0.701155526372004,0.0138947466687041,0.873397758110294,-0.0613406129679722,0.481382977030361,-0.657682729432259,5.99866755705116e-18,0.170896277631948,0.0483496187546328,-0.284277658496508,0.000871966506910608,-0.115013906873256,0.185733991977256,0.344466192390611,4.59002725349375e-05,-0.408519549731455,9.57464566844505e-07,0.150989911285571,0.0816032913023689,0.121849454857791,0.16075800929969,0.848417239822868,2.77112814966191e-38,-0.0664899064498488,0.445278119210613,0.355692881915764,2.46869014856268e-05,0.0459759224492577,0.597844491327606,0.0692655007999243,0.426468063610796,-0.503775176340906,5.47498737592735e-10
"MMT00058547","MMT00058547",NA,NA,"pink",0.0758996879342236,0.383410655871196,0.0132142951329535,0.879549721832896,0.16680179544,0.0540671322570532,0.092560146453871,0.287460805143872,0.118544313692798,0.172501792112211,-0.271610299427398,0.00150064542703123,-0.790921076417614,6.08556176971081e-30,0.297107435842362,0.000490103152247724,-0.153412707525021,0.0767713454970787,-0.127064815010061,0.143456844662614,0.285744925469191,0.000817469987026737,-0.573095069433001,4.61205171011018e-13,0.167379147624498,0.053228637257903,0.000418580228470687,0.996170151720984,0.838725051307307,1.18407630833289e-36,0.0424451884141992,0.626290253719987,0.567240069225685,8.94803207335166e-13,0.00253836049432392,0.976778130429091,0.125520369232735,0.148426248230792,-0.571318647000025,5.64708664068063e-13
